seg_key,episode,segment,scenario,difficulty,tags,n_frames,traj_len_m,total_heading_deg,net_heading_deg,max_left_turn_deg,max_right_turn_deg,n_turn_events,n_left_events,n_right_events,curvature_density,heading_err_deg,frechet_norm
episode_0189_seg02,189,2,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|long,2817,193.93913613504827,2397.474310068,167.4735783312101,335.94371500229875,348.16057673733206,14,8,6,1236.1993344131088,9.407793931161972,0.06357743785958501
episode_0192_seg02,192,2,curve_left,medium,curve_left,739,56.38633723909089,122.55219208376303,31.921185056035654,0.0,0.0,0,0,0,217.34377170858585,6.925763701132763,0.13719126592442485
episode_0192_seg03,192,3,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,1026,79.4128643031089,1184.9037822087562,229.8081173180507,228.2858281065768,210.07410591678456,7,4,3,1492.0803985688358,6.375811692610408,0.1463893687167759
episode_0195_seg02,195,2,intersection,hard,intersection|left_turn|right_turn|multi_turn,1820,137.99085319915292,310.1752655432357,-84.60830951756077,34.22165922317859,75.15796531199535,3,1,2,224.7795838290677,14.028413057260048,0.06849800570434464
episode_0197_seg01,197,1,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,568,43.72962249354645,1063.9966942699125,-327.423610948083,230.47524623788667,347.8384180456042,6,2,4,2433.125724849181,9.825824606128297,0.1320740903739072
episode_0197_seg06,197,6,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature,592,43.38818613221137,1083.6462827281132,-340.16301342419285,350.5153443230834,353.6369530757197,3,1,2,2497.56069411626,7.519881923862147,0.14292416322726978
episode_0197_seg07,197,7,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,1385,119.26597704343533,1023.1645727927202,-55.13756806594739,225.36360212375678,342.22512781447165,8,4,4,857.8847028772465,12.921287484820557,0.073469450089701
episode_0198_seg02,198,2,winding,hard,winding|left_turn|right_turn|multi_turn,1028,85.36641537131504,562.67634236822,-189.0444158920059,95.87836586660973,251.81134516727852,4,1,3,659.1308067941804,19.745816168761195,0.05903965719274665
episode_0198_seg12,198,12,sharp_left_turn,hard,sharp_left_turn|left_turn|short,485,39.42053766822211,128.05282008939508,92.54103422326136,73.8035185116405,0.0,1,1,0,324.83783241906843,13.560812881384841,0.175169900403429
episode_0198_seg17,198,17,intersection,hard,intersection|left_turn|right_turn|multi_turn|short,480,38.74733311076672,138.34548983520207,-2.615143713850017,52.52012562697317,43.971578099716396,2,1,1,357.045191832209,16.50084206393343,0.10721072519150432
episode_0198_seg19,198,19,sharp_right_turn,hard,sharp_right_turn|right_turn|short,477,37.011982410055,144.394403588368,-81.57200772251372,0.0,85.32730765937174,1,0,1,390.12880204206664,9.228081373032495,0.142993731676668
episode_0199_seg00,199,0,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|long,4735,379.56759514126946,3159.8161571780347,171.233492121071,340.4452053750656,345.3355708403957,19,9,10,832.4778504872096,10.39454109799708,0.04466243618646818
episode_0199_seg02,199,2,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|long,3788,299.1155160798096,3610.748233615137,-55.174782561181075,346.38586801210687,334.38066418845466,22,12,10,1207.1417360548164,10.840232362837119,0.07748607296771612
episode_0200_seg00,200,0,straight,easy,straight,1012,77.92385445975164,112.55867465581122,-4.270368464510113,0.0,0.0,0,0,0,144.4470059087603,5.386820790270032,0.09985116911345869
episode_0201_seg00,201,0,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|long,3937,305.95982913124817,3668.3332707803,-165.53792287818754,344.9766947336783,341.99663569290396,18,10,8,1198.959118651713,6.974055403508001,0.06779594866088165
episode_0201_seg01,201,1,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,1444,112.098240889258,3094.4600060454445,223.95873987258062,344.40693224575926,348.76107455736025,14,7,7,2760.4893542463933,13.76296729270389,0.11809868068621074
episode_0201_seg02,201,2,intersection,hard,intersection|left_turn|right_turn|multi_turn,1382,114.02220599489107,599.9248413412778,163.18618716217568,184.8192338240583,94.95346667197822,3,2,1,526.1473728794182,10.04413811950054,0.06262342885638525
episode_0201_seg03,201,3,straight,easy,straight,943,73.19930139417241,138.68722765290755,-11.551781961446636,0.0,0.0,0,0,0,189.46523397277778,5.597793378249157,0.155738263549823
episode_0204_seg00,204,0,winding,hard,winding|left_turn|right_turn|multi_turn,1085,75.44808404899484,562.6417878263427,9.5385069688503,121.73331627736957,120.74835039262618,4,2,2,745.7336987655931,4.810854376002327,0.16599291854416567
episode_0204_seg02,204,2,straight,easy,straight|short,456,31.715206916833715,47.85499528939397,-5.226975444898812,0.0,0.0,0,0,0,150.88974640740437,7.379132604704191,0.22777794201547139
episode_0204_seg03,204,3,straight,easy,straight|left_turn,543,42.55936907626375,109.48556034454143,9.879208348295236,30.479577188810993,0.0,1,1,0,257.25372044014586,6.551864997258196,0.15139824980612074
episode_0205_seg00,205,0,curve_left,medium,curve_left|short,507,34.77390217778079,118.41968352483929,30.65946817818559,0.0,0.0,0,0,0,340.5418319733613,9.364580559565741,0.1464368570312381
episode_0206_seg02,206,2,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,1680,103.24403201816267,2216.704719124942,105.76194193786279,339.6592516301189,337.6169158342757,12,7,5,2147.0536124886908,8.331372204223682,0.12000603329875117
episode_0206_seg03,206,3,straight,easy,straight,815,53.486260531850085,102.91021942436615,-13.811686218607036,0.0,0.0,0,0,0,192.40496232314652,10.459131790228774,0.1511149766726148
episode_0206_seg04,206,4,straight,easy,straight|short,652,39.977380050478,108.52545201481408,7.514190866067423,0.0,0.0,0,0,0,271.4671443645954,7.628172811867146,0.19579099557080354
episode_0211_seg06,211,6,straight,easy,straight,486,49.79808021933711,107.64305535967983,8.116512838642478,0.0,0.0,0,0,0,216.15904646436738,8.255957132734078,0.1140447913259938
episode_0211_seg16,211,16,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,733,56.66858558043253,710.244522373268,76.45809468065687,126.50860551166497,238.59438141661946,5,4,1,1253.3302447882395,16.936052328260658,0.08761473738513421
episode_0211_seg17,211,17,intersection,hard,intersection|left_turn|right_turn|multi_turn|short,519,38.32653370735639,172.89083115047916,-8.671028444653956,47.148632555175794,34.961268797736835,2,1,1,451.09957626377917,12.70961571150234,0.10270731284451655
episode_0211_seg19,211,19,intersection,hard,intersection|left_turn|right_turn|multi_turn,817,83.88815771902408,325.01576752725475,19.53617710078106,67.5081368698095,56.939837055533104,3,2,1,387.4393911663505,15.68767679043336,0.04562431943677887
episode_0211_seg28,211,28,intersection,hard,intersection|left_turn|right_turn|multi_turn,644,54.916000359474,243.15857871824787,-58.04468622855907,44.68774082301448,84.38991219272265,3,1,2,442.78275389059473,23.82134025250133,0.11860120108730098
episode_0211_seg29,211,29,intersection,hard,intersection|left_turn|right_turn|multi_turn,802,65.14132412040715,211.36549571640575,12.771344357697501,32.058883580687166,30.7123278940835,3,1,2,324.4722126398874,9.234730546012445,0.11590217682296304
episode_0211_seg38,211,38,intersection,hard,intersection|left_turn|right_turn|multi_turn,559,43.38047596645879,162.0915726218584,-47.3896591351442,32.99664188133559,60.18549195475762,2,1,1,373.65097779744383,10.007027429086657,0.05764285349383881
episode_0211_seg39,211,39,sharp_right_turn,hard,sharp_right_turn|right_turn|short,456,34.74120530037622,141.56242738827152,-58.46832412485699,0.0,82.31525117790852,1,0,1,407.47701803753625,12.674489211810169,0.2063457971447371
episode_0211_seg40,211,40,winding,hard,winding|left_turn|right_turn|multi_turn|short,459,36.690995613440826,214.1060859704335,-35.79449711757897,59.370282764865664,54.08194110978559,4,1,3,583.5385014518415,19.453529748560598,0.21243944447956242
episode_0216_seg25,216,25,straight,easy,straight|left_turn|short,511,33.043019643476114,68.33338368628964,23.06211087598436,41.06766411067238,0.0,1,1,0,206.80126823633418,20.189007174293486,0.12108279697008041
episode_0216_seg27,216,27,intersection,hard,intersection|left_turn|right_turn|multi_turn,660,41.08576690487653,166.83469769642767,49.693778729146345,56.73346854203831,43.45695679286692,3,2,1,406.0644604314927,13.656163481862366,0.11381315110203831
episode_0220_seg01,220,1,intersection,hard,intersection|left_turn|right_turn|multi_turn,349,47.11624337525159,128.11878503043957,8.327218316696275,32.363681278070715,33.88617253745832,2,1,1,271.9206283278,8.707246158051378,0.2588209496020006
episode_0225_seg03,225,3,intersection,hard,intersection|left_turn|right_turn|multi_turn|short,438,38.62345363590869,126.21750929840547,5.7873214900449454,61.240460819988925,34.891132325712704,2,1,1,326.7898062359176,15.404127145201306,0.16595102042728535
episode_0236_seg03,236,3,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,449,43.77871442535677,1160.583457799566,-6.938418640146267,343.88441773651533,339.6651177507073,6,3,3,2651.0222445621944,6.732821793784564,0.13574839672210764
episode_0237_seg01,237,1,sharp_left_turn,hard,sharp_left_turn|left_turn,381,55.297345064337506,215.66297653821204,90.67958880950346,129.35476298868502,0.0,1,1,0,390.0060234126826,29.39640670747587,0.23381927303489614
episode_0237_seg02,237,2,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,449,37.741149823432764,667.946846590102,-3.9356184116257396,305.6210117448103,323.9035538736222,2,1,1,1769.8105376094993,22.435800859923614,0.22718920265221196
episode_0238_seg00,238,0,intersection,hard,intersection|left_turn|right_turn|multi_turn,539,48.27036882080893,168.9574312475628,-7.217001033109057,38.87377712570958,40.194668477817714,3,1,2,350.02307911665827,10.071220347569996,0.12340099686210572
episode_0238_seg18,238,18,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,556,47.44469061897691,1253.77619631399,-304.53095021382194,323.19056934596955,321.628921433726,6,2,4,2642.6059058597916,13.820031764085533,0.13275894300035776
episode_0240_seg09,240,9,straight,easy,straight,520,43.094737902740796,132.19863508714423,18.55256515776108,0.0,0.0,0,0,0,306.76282423505927,25.551638055089388,0.058218461795767215
episode_0240_seg14,240,14,intersection,hard,intersection|left_turn|right_turn|multi_turn|short,387,33.466230152436076,103.79620639486521,33.50598809351371,43.004323823826155,33.08558942453027,2,1,1,310.1520724685199,32.11451613828226,0.18607433122837952
episode_0240_seg30,240,30,sharp_left_turn,hard,sharp_left_turn|left_turn,610,49.27213555791361,115.58372525204152,46.50184463193597,54.610569279520064,0.0,1,1,0,234.58233328690704,21.622696727102426,0.043697007551372416
episode_0241_seg03,241,3,straight,easy,straight,458,46.65052003784421,68.51845194160262,-14.744448650528454,0.0,0.0,0,0,0,146.8760731627826,9.72919714413641,0.1791703787586431
episode_0243_seg01,243,1,straight,easy,straight,529,53.98660183101942,85.93093051882587,4.75421686769883,0.0,0.0,0,0,0,159.1708453660293,17.063547242690134,0.09875552456177407
episode_0244_seg42,244,42,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|short,389,32.11078628555255,803.9274460866812,-338.5988547382452,221.6126681382612,225.19687934449303,5,1,4,2503.60560759108,30.330226336872627,0.0828462705558163
episode_0245_seg00,245,0,winding,hard,winding|left_turn|right_turn|multi_turn,560,54.54630126865611,226.44717673061328,3.939834840599673,71.50025365527787,75.92986614688803,4,2,2,415.1467129096367,12.72375578385752,0.16484120126335952
episode_0247_seg01,247,1,straight,easy,straight|short,361,35.15889616091661,50.450280259970924,-11.160342735358341,0.0,0.0,0,0,0,143.49221895098216,9.463474515031828,0.14564668915864948
episode_0248_seg04,248,4,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,464,35.988139985281414,296.611587299698,4.948957145070864,120.83978280817362,113.7535803583942,2,1,1,824.1926018432947,10.46764998220574,0.19920877320897135
episode_0254_seg08,254,8,straight,easy,straight|short,375,31.16577430930261,73.61823514262369,24.619712579229883,0.0,0.0,0,0,0,236.21500435703769,22.499567094625245,0.17811188268118952
episode_0257_seg00,257,0,intersection,hard,intersection|left_turn|right_turn|multi_turn,1373,117.66993216373837,363.85269315774724,44.53598259121853,54.95132893778816,43.954867602135806,3,2,1,309.21467061903644,10.708006605261374,0.04384198888426429
episode_0257_seg02,257,2,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|long,2675,221.38659592764452,2745.2251205709954,-45.71258148858411,238.28916963174873,347.3405027640075,12,7,5,1240.014152197459,20.016870926581426,0.03341665169240284
episode_0259_seg00,259,0,straight,easy,straight|short,357,31.346707222208792,93.49173347850339,-26.678579543254926,0.0,0.0,0,0,0,298.2505716334555,10.20156974683732,0.22292786804988796
episode_0265_seg94,265,94,sharp_right_turn,hard,sharp_right_turn|right_turn,722,63.42140281419492,177.30379146208986,-66.95502879587218,0.0,56.75014531832261,1,0,1,279.56460058371005,16.050892184397608,0.09662677439971722
episode_0268_seg00,268,0,straight,easy,straight|short,303,32.93245150314587,27.366296304058494,-4.565346247574325,0.0,0.0,0,0,0,83.09826646657122,5.617844753850699,0.10445488891503206
episode_0273_seg04,273,4,sharp_left_turn,hard,sharp_left_turn|left_turn,1067,99.46430124373481,231.25703080989297,52.06110448526465,49.05312991629884,0.0,1,1,0,232.50254404663573,11.430523075185814,0.05244727056476513
episode_0274_seg13,274,13,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,822,60.93039634122503,1083.2102623280243,-326.39273250304666,235.04656723630342,342.65323953215477,5,2,3,1777.7830563612022,30.268838073209043,0.17524630954564627
episode_0277_seg05,277,5,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,282,38.693074940714034,512.1653701127528,4.528336795753418,210.07793955656444,222.63708722300692,2,1,1,1323.6615877582703,11.74479682108101,0.2886510762577752
episode_0278_seg02,278,2,intersection,hard,intersection|left_turn|right_turn|multi_turn,360,41.80773110479464,139.8005746665146,6.796410085254024,30.52062441948854,36.91505683833964,2,1,1,334.3892887085705,20.52032248812749,0.1902289435059346
episode_0278_seg09,278,9,intersection,hard,intersection|left_turn|right_turn|multi_turn|short,315,33.593262603359975,174.0689591413288,37.728858994115825,75.18140965470698,60.66703884956962,3,2,1,518.1662799370923,19.6468016508102,0.06007690669662983
episode_0278_seg15,278,15,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,352,34.176513560183075,444.51894810476347,-132.16781539594822,123.9819958186367,193.35305333090852,3,1,2,1300.6562162111375,35.49908838838671,0.35271263940713277
episode_0278_seg23,278,23,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|short,356,35.250643582531254,1241.6489371198966,-300.9883957697482,332.41164076833047,347.03167289042307,5,2,3,3522.344022493836,15.065644932685764,0.07645070413830793
episode_0279_seg01,279,1,winding,hard,winding|left_turn|right_turn|multi_turn,1088,88.34587404204825,280.81258076420346,-88.85105457480296,34.6357243416862,57.958682886009115,4,2,2,317.855908732705,32.63344604381144,0.0934691238565323
episode_0280_seg08,280,8,straight,easy,straight,470,59.458388239330525,90.60087216749878,-7.394852464817859,0.0,0.0,0,0,0,152.37693931899776,15.22816528702264,0.12486126695314999
episode_0280_seg17,280,17,sharp_left_turn,hard,sharp_left_turn|left_turn,395,41.09044110227384,115.7273132297941,62.72079214672294,69.94833323354831,0.0,1,1,0,281.6404743423162,19.85707883085378,0.09514758302026673
episode_0281_seg16,281,16,sharp_left_turn,hard,sharp_left_turn|left_turn|short,450,38.412090663977594,91.11901773503078,53.22448670117333,61.427870163570645,0.0,1,1,0,237.21441910601632,33.18780127300222,0.2802333239853836
episode_0283_seg05,283,5,intersection,hard,intersection|left_turn|right_turn|multi_turn,372,42.95949193852681,230.68811653742975,10.574300680743164,72.10585829508102,106.23952309279872,3,2,1,536.9898621416067,36.15173328206896,0.16885752502520315
episode_0283_seg25,283,25,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,221,21.22824157881344,580.3206091934235,-118.27471034892977,231.02294942224682,228.16062546064165,3,1,2,2733.7196396549616,34.66677561175896,0.19059503498563352
episode_0283_seg36,283,36,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,366,28.90262770020862,732.3460467121376,2.604405116389671,346.8727982441535,338.8676700239587,2,1,1,2533.838979307932,32.529130814204144,0.14142266654116467
episode_0284_seg02,284,2,sharp_left_turn,hard,sharp_left_turn|left_turn|short,315,26.05757868063141,84.92670851221644,69.85055918129481,54.871278990031726,0.0,1,1,0,325.919416969246,30.863832193873126,0.10861222366835453
episode_0284_seg03,284,3,intersection,hard,intersection|left_turn|right_turn|multi_turn,1276,102.98222861198911,378.1324127846756,-106.80453680660534,44.66179167179797,152.6957716955752,3,1,2,367.1822001535648,37.25261750534008,0.07077398901393389
episode_0284_seg44,284,44,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,279,22.918054634963653,681.3823364425524,-18.45143179602701,331.1426375968322,338.2248408647166,2,1,1,2973.124670900467,32.09031715109328,0.137249565458173
episode_0361_seg43,361,43,intersection,hard,intersection|left_turn|right_turn|multi_turn,568,49.4841265750045,297.8579490515082,8.059808496561573,132.4496445569409,123.5591403121442,2,1,1,601.9262532602983,22.287247017033835,0.10714841314681373
episode_0362_seg23,362,23,sharp_left_turn,hard,sharp_left_turn|left_turn|high_curvature|short,416,37.81564054228024,413.905538579045,250.46220451133846,302.70514956975086,0.0,1,1,0,1094.5353103731586,28.126169273753842,0.08162033208410026
episode_0362_seg28,362,28,curve_left,medium,curve_left,463,43.11668681416781,107.7619706290948,31.87044569674893,0.0,0.0,0,0,0,249.93100952665284,25.705145628239638,0.08335843653961632
episode_0362_seg31,362,31,straight,easy,straight|right_turn|short,347,30.670493820474807,68.26839165422368,-12.29197864408664,0.0,34.55768247716685,1,0,1,222.58654214641146,25.263309417603224,0.08166542275871878
episode_0364_seg05,364,5,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,515,43.70642514507851,1167.432862007279,-1.9816012185255403,234.0493107525601,234.6794527003704,7,3,4,2671.0783554869067,6.601179427421513,0.11606245266191673
episode_0364_seg06,364,6,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,412,34.983733975489905,507.54017770830467,35.22772660832132,233.71927950638954,236.1562255499917,3,2,1,1450.789038311046,10.94718573417803,0.15795586690899502
episode_0364_seg07,364,7,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,907,80.81237416616071,1442.4575824379613,-75.58945735931684,309.62428535435737,341.9103339416187,7,3,4,1784.9464235168757,11.620975722755057,0.07998169612228072
episode_0364_seg09,364,9,intersection,hard,intersection|left_turn|right_turn|multi_turn,912,80.79507354029656,318.5953784489805,120.20971028310385,145.78733337269907,53.3159677993099,3,2,1,394.3252533709014,12.884223200439699,0.11097713690016181
episode_0365_seg00,365,0,straight,easy,straight|short,341,30.254760973467093,38.69683328972485,-4.738339636678575,0.0,0.0,0,0,0,127.90328544873088,9.02876111255874,0.08026566104968359
episode_0365_seg03,365,3,straight,easy,straight|left_turn,502,44.02530322327172,94.45861504125219,7.34014116981956,33.13965082349617,0.0,1,1,0,214.55528554161435,10.76477824373873,0.18133896587243567
episode_0366_seg03,366,3,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|short,397,34.10750911057289,831.6692057678733,-332.02629605434254,128.10362403838872,230.8522858042021,6,2,4,2438.3756757835667,8.365646798863583,0.055087779340776
episode_0366_seg04,366,4,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,906,79.92809565547688,2499.5366969823262,-41.85812841551966,345.28257754765997,342.58475762025506,9,4,5,3127.231640493929,10.06767855187737,0.11125832413549203
episode_0367_seg02,367,2,curve_right,medium,curve_right|right_turn,617,52.710143014059796,106.18077705308801,-22.66614955101963,0.0,37.259412382485664,1,0,1,201.44277928588727,7.420520114120522,0.11512228320405993
episode_0379_seg11,379,11,winding,hard,winding|left_turn|right_turn|multi_turn,1340,113.39710414983222,827.1763003530857,13.19083686945001,232.15531239420812,122.47537844623584,6,2,4,729.4509913234937,12.261044775364441,0.042354812926321046
episode_0383_seg02,383,2,winding,hard,winding|left_turn|right_turn|multi_turn|long,1994,188.36797981631037,786.0049928368079,191.67955039316408,310.02589278087635,65.95426268603822,7,3,4,417.2710211169072,9.868137489692897,0.047153975343996984
episode_0384_seg02,384,2,straight,easy,straight|right_turn|short,436,37.06282451600876,99.34567079967076,-57.019924345490494,0.0,44.271426620382755,1,0,1,268.04668045944476,15.928665563951895,0.17934549835922836
episode_0384_seg03,384,3,winding,hard,winding|left_turn|right_turn|multi_turn|long,2984,277.118234126284,1455.3822161125581,178.76153668776104,320.2217736310851,231.4105756235466,9,5,4,525.1845735453604,12.160200469919422,0.041634925477955075
episode_0386_seg00,386,0,winding,hard,winding|left_turn|right_turn|multi_turn,611,52.124213240118344,299.19186685858233,-93.21700837603046,48.147632919881545,132.1878046192527,4,2,2,573.9978567739876,22.609150078409865,0.17031910692704022
episode_0386_seg02,386,2,intersection,hard,intersection|left_turn|right_turn|multi_turn,732,63.73752296074446,189.43398442071947,16.035173389008378,58.28375808450133,36.10581042347252,2,1,1,297.20951744138324,20.75832554013232,0.12222487210766558
episode_0388_seg02,388,2,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,502,40.761021323242396,714.7061131609663,-3.0063159513294835,120.28648396057542,117.5496953262181,6,3,3,1753.405802796783,6.179643333764512,0.1423556367829665
episode_0389_seg02,389,2,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature,499,43.46539999853431,456.24625340492497,-268.56420686901623,83.20877501651873,351.90911923897966,2,1,1,1049.6768772870143,6.04415576489742,0.02247216954034606
episode_0390_seg05,390,5,intersection,hard,intersection|left_turn|right_turn|multi_turn,494,52.46956510507806,139.655360078333,5.615501519852501,31.691717226172926,30.94102596909164,2,1,1,266.1645085082228,14.206880776044573,0.11839577284774762
episode_0392_seg11,392,11,straight,easy,straight|short,403,33.326187351227816,65.62126453569942,-15.578003667006328,0.0,0.0,0,0,0,196.90600621100384,8.937285364801893,0.15713954508904612
episode_0393_seg00,393,0,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature,534,46.76630100465744,718.2107546932957,18.197241298261844,343.54637235306586,341.51716372834335,2,1,1,1535.7441988447392,9.766367713061634,0.12804807614612482
episode_0393_seg06,393,6,sharp_right_turn,hard,sharp_right_turn|right_turn|multi_turn,1118,98.4799723633093,215.24902037796076,-81.57107182887185,0.0,63.49532929388454,2,0,2,218.57136554006195,9.617608463818083,0.09805404553203496
episode_0394_seg02,394,2,intersection,hard,intersection|left_turn|right_turn|multi_turn|short,501,34.96536457242061,107.8681588452313,-40.36169969378395,33.40208705888381,52.70433166183881,2,1,1,308.50002613819083,13.337082803611324,0.08622483695477344
episode_0395_seg03,395,3,intersection,hard,intersection|left_turn|right_turn|multi_turn,1523,98.41384632313219,257.2685147304586,-33.23951724094107,32.163222279917505,79.68551082545545,2,1,1,261.4149576938013,19.333705478848408,0.10342432453084535
episode_0396_seg01,396,1,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature|long,1809,156.0292905892318,2492.578000332432,-82.77759731552555,349.1823627541345,344.2218685785708,12,5,7,1597.5064623567896,8.670741944504595,0.06181802653006446
episode_0396_seg02,396,2,winding,hard,winding|left_turn|right_turn|multi_turn,1438,135.54554002148265,703.8965756857269,-231.72039028112678,73.22536914484641,303.9682574161707,6,3,3,519.3063346637346,12.565437395886029,0.07499922730914713
episode_0396_seg03,396,3,intersection,hard,intersection|left_turn|right_turn|multi_turn,905,83.11316559876835,273.8748306020091,-8.529303806599529,52.2821188393456,79.03195792477979,2,1,1,329.5203938256296,9.21194191420082,0.13243270741516852
episode_0397_seg02,397,2,sharp_left_turn,hard,sharp_left_turn|left_turn|multi_turn,1623,141.96438113893635,363.01952675017685,88.21981832610302,107.3991116549723,0.0,3,3,0,255.71169601683422,8.92960943650732,0.05120261942275134
episode_0399_seg00,399,0,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,967,83.8690325180146,2262.351642751489,-335.0730371246859,338.1497469215322,348.09852463094836,10,5,5,2697.481507570209,9.145722478151228,0.06497006251818106
episode_0401_seg00,401,0,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,714,62.719620091870624,932.69757363412,-86.80662032204219,235.43019480613674,242.03091297411763,4,2,2,1487.0905982337274,9.369971137287724,0.07523204124509712
episode_0402_seg00,402,0,curve_right,medium,curve_right|right_turn,850,76.00290386380999,188.25427479960047,-31.53272524042677,0.0,44.98169869650508,1,0,1,247.6935291011174,17.095381914241354,0.09537560558385337
episode_0403_seg01,403,1,straight,easy,straight|left_turn|short,312,30.869587765375805,74.51255792904266,35.34084562938284,35.05942487151171,0.0,1,1,0,241.37853247466435,16.567545647057976,0.057422330190733895
episode_0404_seg02,404,2,sharp_right_turn,hard,sharp_right_turn|right_turn,869,79.0622314762246,220.0140671177975,-104.32207956522208,0.0,112.5923441080617,1,0,1,278.2796071016028,8.555965032159506,0.0799471782384014
episode_0405_seg02,405,2,sharp_right_turn,hard,sharp_right_turn|right_turn|multi_turn,732,63.84165665625602,180.9659667081676,-58.48346946449985,0.0,76.4959851567412,2,0,2,283.4606371237302,19.193979641054568,0.10824929459270201
episode_0406_seg02,406,2,curve_left,medium,curve_left|right_turn,702,59.36127863831817,105.89235641857272,21.011858088427232,0.0,34.836206379807834,1,0,1,178.38624579460856,8.213487807930013,0.0644931318489888
episode_0407_seg00,407,0,straight,easy,straight|short,360,31.05541884354085,48.331451256778905,-19.985861463593437,0.0,0.0,0,0,0,155.6296873672057,7.3108464794477035,0.11337292188814199
episode_0408_seg08,408,8,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,1071,91.46081888156263,1212.3609130513726,72.41233797465682,341.2362395490479,279.9140954099715,5,3,2,1325.5522177439957,9.726145203480513,0.025621379268701727
episode_0408_seg15,408,15,intersection,hard,intersection|left_turn|right_turn|multi_turn|high_curvature|short,398,29.657935488351526,383.8008501435527,100.40700570730755,219.02705739250896,126.98375392793173,2,1,1,1294.0915941175156,15.454389227232179,0.20881692036853527
episode_0409_seg02,409,2,winding,hard,winding|left_turn|right_turn|multi_turn|long,2429,216.78413037120401,1056.3811552822915,81.78234688142311,282.33447999036304,95.95400333896185,8,4,4,487.29635027869796,13.164917548683428,0.053967367894491934
episode_0409_seg03,409,3,sharp_right_turn,hard,sharp_right_turn|right_turn|multi_turn,1012,85.62827686716794,262.36421982501224,-103.46921200483823,0.0,72.9537449972012,3,0,3,306.3990417931782,12.289264108980849,0.07957841775205558
episode_0411_seg03,411,3,winding,hard,winding|left_turn|right_turn|multi_turn,968,88.62487011256763,584.1384399150027,-36.17815323788962,97.73118155514788,182.21674363698753,6,3,3,659.113451081005,16.910638895684315,0.060877779720174524
episode_0412_seg01,412,1,complex_urban,very_hard,complex_urban|left_turn|right_turn|multi_turn|high_curvature,647,55.88793441736757,647.9754327676839,306.808401041951,311.22105913139086,112.00893030703583,5,3,2,1159.4191832688684,7.574372836830105,0.1100600968306296
episode_0412_seg03,412,3,sharp_right_turn,hard,sharp_right_turn|right_turn,527,44.677745049941414,111.77836265821006,-46.399568936176735,0.0,48.03780559136973,1,0,1,250.188013144492,14.335707171242463,0.13645961841580165
episode_0413_seg00,413,0,straight,easy,straight|left_turn,618,50.31347479365183,128.0713208709379,14.904790034560932,31.693395088187913,0.0,1,1,0,254.54676186884427,6.788837826970669,0.11530334789283218
episode_0417_seg01,417,1,sharp_right_turn,hard,sharp_right_turn|right_turn|short,280,29.98404254171394,104.64433392965546,-95.88471991027038,0.0,100.26452691996292,1,0,1,349.0000849087436,23.67153643551713,0.2722280740016971
